ID,Location,Heading,Is_Formal,Statement_Type,Axiom_Count,Theorem_Count,Is_Technical,Conversational_Score,Has_Contradictions,Has_Ambiguity,Is_Definitive,Max_Severity,Concept_Density,Concepts,Aliases,Tags
GEN2-6404,genesis-2/axioms-of-geometry-topos-compatible::unified-δ-φ-foundation-layer-axiom-block::the-deviationaction-substrate-of-igsoa::b1,***The Deviation–Action Substrate of IGSOA***,False,,0,0,False,0.0,False,False,True,0.0,0,"Axiom, Merged Axiom Set",Bk878cs,"definitive, sealed, low-uncertainty"
GEN2-6405,genesis-2/axioms-of-geometry-topos-compatible::section-i-δ-layer-intrinsic-deviation-geometry::axiom-δ-1-δ-objects::b1,**Axiom (δ-1) — δ-Objects**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, Deviation, δA, →, δ-object",Bk512op,"definitive, low-uncertainty"
GEN2-6406,genesis-2/axioms-of-geometry-topos-compatible::section-i-δ-layer-intrinsic-deviation-geometry::axiom-δ-2-δ-functoriality::b1,**Axiom (δ-2) — δ-Functoriality**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, δA, δB",Bk570cd,"definitive, low-uncertainty"
GEN2-6407,genesis-2/axioms-of-geometry-topos-compatible::section-i-δ-layer-intrinsic-deviation-geometry::axiom-δ-3-δ-linearity::b1,**Axiom (δ-3) — δ-Linearity**,False,,0,0,True,0.0,False,False,True,0.0,0,δ,Bk821dd,"definitive, low-uncertainty"
GEN2-6408,genesis-2/axioms-of-geometry-topos-compatible::section-i-δ-layer-intrinsic-deviation-geometry::axiom-δ-4-δ-commutator-δ-lie-algebra::b1,**Axiom (δ-4) — δ-Commutator (δ-Lie Algebra)**,False,,0,0,True,0.0,False,False,True,0.0,0,δ,Bk128dd,"definitive, low-uncertainty"
GEN2-6409,genesis-2/axioms-of-geometry-topos-compatible::section-i-δ-layer-intrinsic-deviation-geometry::axiom-δ-5-adjacency-structure::b1,**Axiom (δ-5) — Adjacency Structure**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ-object, δ",Bk398eo,"definitive, low-uncertainty"
GEN2-6410,genesis-2/axioms-of-geometry-topos-compatible::section-i-δ-layer-intrinsic-deviation-geometry::axiom-δ-6-scale-stack-sheaf-structure::b1,**Axiom (δ-6) — Scale-Stack (Sheaf Structure)**,False,,0,0,True,0.0,False,False,True,0.0,0,"σ, ∈, Σ, ΣA",Bk073sq,"definitive, low-uncertainty"
GEN2-6411,genesis-2/axioms-of-geometry-topos-compatible::section-i-δ-layer-intrinsic-deviation-geometry::axiom-δ-7-δ-connection::b1,**Axiom (δ-7) — δ-Connection**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, ∇, δf, δg",Bk075nd,"definitive, low-uncertainty"
GEN2-6412,genesis-2/axioms-of-geometry-topos-compatible::section-i-δ-layer-intrinsic-deviation-geometry::axiom-δ-8-δ-curvature::b1,**Axiom (δ-8) — δ-Curvature**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, ∇, δZ",Bk139dn,"definitive, low-uncertainty"
GEN2-6413,genesis-2/axioms-of-geometry-topos-compatible::section-i-δ-layer-intrinsic-deviation-geometry::axiom-δ-9-δ-bianchi-identity::b1,**Axiom (δ-9) — δ-Bianchi Identity**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, ∇, δR",Bk471nd,"definitive, low-uncertainty"
GEN2-6414,genesis-2/axioms-of-geometry-topos-compatible::section-i-δ-layer-intrinsic-deviation-geometry::axiom-δ-10-δ-energy-tensor::b1,**Axiom (δ-10) — δ-Energy Tensor**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, ⊗, →",Bk498do,"definitive, low-uncertainty"
GEN2-6415,genesis-2/axioms-of-geometry-topos-compatible::section-i-δ-layer-intrinsic-deviation-geometry::axiom-δ-11-δ-field-equation::b1,**Axiom (δ-11) — δ-Field Equation**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, δR",Bk992dd,"definitive, low-uncertainty"
GEN2-6416,genesis-2/axioms-of-geometry-topos-compatible::section-i-δ-layer-intrinsic-deviation-geometry::axiom-δ-12-δ-conservation-law::b1,**Axiom (δ-12) — δ-Conservation Law**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, ∇",Bk051nd,"definitive, low-uncertainty"
GEN2-6417,genesis-2/axioms-of-geometry-topos-compatible::section-i-δ-layer-intrinsic-deviation-geometry::axiom-δ-13-genesis-compatibility::b1,**Axiom (δ-13) — Genesis Compatibility**,False,,0,0,True,0.0,False,False,True,0.0,0,"Deviation, Ψ, δ",Bk916da,"definitive, low-uncertainty"
GEN2-6418,genesis-2/axioms-of-geometry-topos-compatible::section-i-δ-layer-intrinsic-deviation-geometry::axiom-δ-14-topos-validity::b1,**Axiom (δ-14) — Topos Validity**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ-operations, δ",Bk978ao,"definitive, low-uncertainty"
GEN2-6419,genesis-2/axioms-of-geometry-topos-compatible::section-ii-φ-layer-action-flow-meta-math::axiom-φ-1-φ-objects::b1,**Axiom (Φ-1) — Φ-Objects**,False,,0,0,True,0.0,False,False,True,0.0,0,"Φ, ΦA, →, Action-Flow, Φ-object",Bk070op,"definitive, low-uncertainty"
GEN2-6420,genesis-2/axioms-of-geometry-topos-compatible::section-ii-φ-layer-action-flow-meta-math::axiom-φ-2-φ-functoriality::b1,**Axiom (Φ-2) — Φ-Functoriality**,False,,0,0,True,0.0,False,False,True,0.0,0,"Φ, ΦA, ΦB",Bk425cp,"definitive, low-uncertainty"
GEN2-6421,genesis-2/axioms-of-geometry-topos-compatible::section-ii-φ-layer-action-flow-meta-math::axiom-φ-3-φ-linearity::b1,**Axiom (Φ-3) — Φ-Linearity**,False,,0,0,True,0.0,False,False,True,0.0,0,Φ,Bk737pp,"definitive, low-uncertainty"
GEN2-6422,genesis-2/axioms-of-geometry-topos-compatible::section-ii-φ-layer-action-flow-meta-math::axiom-φ-4-φ-commutator-φ-lie-algebra::b1,**Axiom (Φ-4) — Φ-Commutator (Φ-Lie Algebra)**,False,,0,0,True,0.0,False,False,True,0.0,0,Φ,Bk864pp,"definitive, low-uncertainty"
GEN2-6423,genesis-2/axioms-of-geometry-topos-compatible::section-ii-φ-layer-action-flow-meta-math::axiom-φ-5-φ-modality::b1,**Axiom (Φ-5) — Φ-Modality**,False,,0,0,True,0.0,False,False,True,0.0,0,"Φ, Φ-invariant",Bk527pd,"definitive, low-uncertainty"
GEN2-6424,genesis-2/axioms-of-geometry-topos-compatible::section-ii-φ-layer-action-flow-meta-math::axiom-φ-6-φ-computation::b1,**Axiom (Φ-6) — Φ-Computation**,False,,0,0,True,0.0,False,False,True,0.0,0,"Φ, action-iteration, Φn",Bk262pd,"definitive, low-uncertainty"
GEN2-6425,genesis-2/axioms-of-geometry-topos-compatible::section-ii-φ-layer-action-flow-meta-math::axiom-φ-7-φ-connection::b1,**Axiom (Φ-7) — Φ-Connection**,False,,0,0,True,0.0,False,False,True,0.0,0,"Φ, ∇, Φf, Φg",Bk865np,"definitive, low-uncertainty"
GEN2-6426,genesis-2/axioms-of-geometry-topos-compatible::section-ii-φ-layer-action-flow-meta-math::axiom-φ-8-φ-curvature::b1,**Axiom (Φ-8) — Φ-Curvature**,False,,0,0,True,0.0,False,False,True,0.0,0,"Φ, ∇, ΦZ",Bk133pn,"definitive, low-uncertainty"
GEN2-6427,genesis-2/axioms-of-geometry-topos-compatible::section-ii-φ-layer-action-flow-meta-math::axiom-φ-9-φ-bianchi-identity::b1,**Axiom (Φ-9) — Φ-Bianchi Identity**,False,,0,0,True,0.0,False,False,True,0.0,0,"Φ, ∇, ΦR",Bk584np,"definitive, low-uncertainty"
GEN2-6428,genesis-2/axioms-of-geometry-topos-compatible::section-ii-φ-layer-action-flow-meta-math::axiom-φ-10-φ-energy-tensor::b1,**Axiom (Φ-10) — Φ-Energy Tensor**,False,,0,0,True,0.0,False,False,True,0.0,0,"⊗, Φ, →",Bk406po,"definitive, low-uncertainty"
GEN2-6429,genesis-2/axioms-of-geometry-topos-compatible::section-ii-φ-layer-action-flow-meta-math::axiom-φ-11-φ-field-equation::b1,**Axiom (Φ-11) — Φ-Field Equation**,False,,0,0,True,0.0,False,False,True,0.0,0,"Φ, ΦR",Bk347pp,"definitive, low-uncertainty"
GEN2-6430,genesis-2/axioms-of-geometry-topos-compatible::section-ii-φ-layer-action-flow-meta-math::axiom-φ-12-φ-conservation-law::b1,**Axiom (Φ-12) — Φ-Conservation Law**,False,,0,0,True,0.0,False,False,True,0.0,0,"Φ, ∇",Bk977np,"definitive, low-uncertainty"
GEN2-6431,genesis-2/axioms-of-geometry-topos-compatible::section-ii-φ-layer-action-flow-meta-math::axiom-φ-13-δ-compatibility::b1,**Axiom (Φ-13) — δ-Compatibility**,False,,0,0,True,0.0,False,False,True,0.0,0,"Deviation, δ, Φ, ΦA, δA",Bk877da,"definitive, low-uncertainty"
GEN2-6432,genesis-2/axioms-of-geometry-topos-compatible::section-ii-φ-layer-action-flow-meta-math::axiom-φ-14-topos-validity::b1,**Axiom (Φ-14) — Topos Validity**,False,,0,0,True,0.0,False,False,True,0.0,0,"Φ-operations, Φ",Bk873ao,"definitive, low-uncertainty"
GEN2-6433,genesis-2/axioms-of-geometry-topos-compatible::section-iii-δφ-structural-unity::unified-axiom-u-1-layer-adjointness::b1,**Unified Axiom (U-1) — Layer Adjointness**,False,,0,0,True,0.0,False,False,True,0.0,0,"Meta-Math, δ-Geom, δ, Φ",Bk939te,"definitive, low-uncertainty"
GEN2-6434,genesis-2/axioms-of-geometry-topos-compatible::section-iii-δφ-structural-unity::unified-axiom-u-2-deviational-origin-principle::b1,**Unified Axiom (U-2) — Deviational-Origin Principle**,False,,0,0,True,0.0,False,False,True,0.0,0,"Φ, δ, Φ-objects, δ-objects, →",Bk594ao,"definitive, low-uncertainty"
GEN2-6435,genesis-2/axioms-of-geometry-topos-compatible::section-iii-δφ-structural-unity::unified-axiom-u-3-curvature-hierarchy::b1,**Unified Axiom (U-3) — Curvature Hierarchy**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, Φ",Bk655rd,"definitive, low-uncertainty"
GEN2-6436,genesis-2/axioms-of-geometry-topos-compatible::section-iii-δφ-structural-unity::unified-axiom-u-4-energy-hierarchy::b1,**Unified Axiom (U-4) — Energy Hierarchy**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, Φ",Bk770td,"definitive, low-uncertainty"
GEN2-6437,genesis-2/axioms-of-geometry-topos-compatible::section-iii-δφ-structural-unity::unified-axiom-u-5-field-equation-cascade::b1,**Unified Axiom (U-5) — Field Equation Cascade**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, Φ, ν, μ, δR",Bk003dd,"definitive, low-uncertainty"
GEN2-6438,genesis-2/axioms-of-geometry-topos-compatible::section-iii-δφ-structural-unity::unified-axiom-u-6-structural-closure::b1,**Unified Axiom (U-6) — Structural Closure**,False,,0,0,True,0.0,False,False,True,0.0,0,"Foundation Layer, Layer, Meta-Physics, δ, Φ",Bk295tl,"definitive, low-uncertainty"
GEN2-6439,genesis-2/axioms-of-geometry-topos-compatible::one-line-summary::b3,**One-Line Summary**,False,,0,0,True,0.0,False,False,False,0.3,0,"Meta-Einstein, Foundation Layer, Deviation, δ, Φ",Bk031cs,
GEN2-6440,genesis-2/axioms-of-geometry-topos-compatible::one-line-summary::you-said::b3,**You said:**,False,,0,0,True,0.0,False,False,True,0.0,0,"Meta-Einstein, Theorem, δ, Φ",Bk082tf,"definitive, low-uncertainty"
GEN2-6441,genesis-2/axioms-of-geometry-topos-compatible::one-line-summary::you-said::chatgpt-said::b3,**ChatGPT said:**,False,,0,0,True,0.0,False,False,False,0.3,0,"Meta-Einstein, Axiom, Box, Theorem, Proof",Bk405bt,"axiom-box, proof, sealed"
GEN2-6442,genesis-2/axioms-of-geometry-topos-compatible::theorem-δφ-unity-meta-einstein::the-meta-einstein-field-equation-arises-necessarily-from-the-unified-δφ-foundation-layer::b1,***The Meta-Einstein Field Equation arises necessarily from the unified δ–Φ Foundation Layer.***,False,,0,0,False,0.0,False,False,True,0.0,0,,Bk081cb,"definitive, low-uncertainty"
GEN2-6443,genesis-2/axioms-of-geometry-topos-compatible::statement-of-theorem::b1,**Statement of Theorem**,False,,0,0,True,0.16,False,False,True,0.0,0,"Φ, δ, Meta-Einstein, μ, ν",Bk570ld,"definitive, low-uncertainty"
GEN2-6444,genesis-2/axioms-of-geometry-topos-compatible::proof::b1,**Proof**,False,,0,0,False,0.0,False,False,True,0.0,0,,Bk342pf,"definitive, low-uncertainty"
GEN2-6445,genesis-2/axioms-of-geometry-topos-compatible::proof::step-1-δ-curvature-satisfies-the-δ-field-equation::b1,**Step 1 — δ-Curvature satisfies the δ-Field Equation**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, Axiom, δ-object, δR, By Axiom",Bk327ad,"definitive, low-uncertainty"
GEN2-6446,genesis-2/axioms-of-geometry-topos-compatible::proof::step-2-φ-curvature-satisfies-the-φ-field-equation::b1,**Step 2 — Φ-Curvature satisfies the Φ-Field Equation**,False,,0,0,True,0.0,False,False,True,0.0,0,"Φ, Axiom, δ, δ-curvature, Φ-curvature",Bk551ap,"definitive, low-uncertainty"
GEN2-6447,genesis-2/axioms-of-geometry-topos-compatible::proof::step-3-δ-φ-curvature-and-energy-lifts::b1,**Step 3 — δ ⇒ Φ Curvature and Energy Lifts**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, Φ, Axiom, δ-functoriality, Φ-connections",Bk055ft,"definitive, low-uncertainty"
GEN2-6448,genesis-2/axioms-of-geometry-topos-compatible::proof::step-4-δφ-compatibility-locks-curvature-and-energy::b1,**Step 4 — δ–Φ Compatibility locks curvature and energy**,False,,0,0,True,0.0,False,False,True,0.0,0,"Φ, δ, ΦR, δR, curvature-energy",Bk920ft,"definitive, low-uncertainty"
GEN2-6449,genesis-2/axioms-of-geometry-topos-compatible::proof::step-5-physical-realization-functor-yields-meta-einstein::b1,**Step 5 — Physical Realization Functor yields Meta-Einstein**,False,,0,0,True,0.16,False,False,True,0.0,0,"Φ, μ, ν, Meta-Einstein, Definition",Bk658dt,"definitive, low-uncertainty"
GEN2-6450,genesis-2/axioms-of-geometry-topos-compatible::conclusion-of-proof::b1,**Conclusion of Proof**,False,,0,0,True,0.0,True,False,False,0.6,0,"Φ, Meta-Einstein, δ, δ-geometry, Foundation Layer",Bk776hs,conflicted
GEN2-6451,genesis-2/axioms-of-geometry-topos-compatible::one-line-summary::b4,**One-Line Summary**,False,,0,0,True,0.0,False,False,True,0.0,0,"Meta-Einstein, A narrative physics-intuition version, A diagrammatic string-diagram proof, Corollary, Theorem",Bk266wc,"proof, definitive, low-uncertainty"
GEN2-6452,genesis-2/axioms-of-geometry-topos-compatible::one-line-summary::you-said::b4,**You said:**,False,,0,0,True,0.0,False,False,False,0.3,0,"Foundation Layer, Layer, The Foundation Layer Seal, δ, Φ",Bk430tf,
GEN2-6453,genesis-2/axioms-of-geometry-topos-compatible::one-line-summary::you-said::chatgpt-said::b4,**ChatGPT said:**,False,,0,0,True,0.16,False,False,False,0.3,0,"Axiom, Deviation, Foundation Layer, IGSOA, →",Bk283bt,sealed
GEN2-6454,genesis-2/axioms-of-geometry-topos-compatible::the-foundation-layer-seal::not-genesis-δ-φ::the-four-axioms-of-emergence-in-igsoa::b1,***The Four Axioms of Emergence in IGSOA***,False,,0,0,False,0.0,False,False,True,0.0,0,,Bk081cb,"definitive, low-uncertainty"
GEN2-6455,genesis-2/axioms-of-geometry-topos-compatible::i-the-not-axiom-existence-exclusion-principle::axiom-n-1-non-being-is-not-a-state::b1,**Axiom (N-1) — Non-Being Is Not a State**,False,,0,0,True,0.0,True,False,False,0.6,0,"Ψ, State, Zero-State, no morphisms, Ψ₀",Bk368te,conflicted
GEN2-6456,genesis-2/axioms-of-geometry-topos-compatible::i-the-not-axiom-existence-exclusion-principle::axiom-n-2-structure-cannot-arise-within-ψ₀::b1,**Axiom (N-2) — Structure Cannot Arise Within Ψ₀**,False,,0,0,True,0.0,False,False,False,0.3,0,"Ψ, Ψ₀",Bk976ao,
GEN2-6457,genesis-2/axioms-of-geometry-topos-compatible::ii-genesis-layer-transition-from-zero-structure::axiom-g-1-genesis-morphism::b1,**Axiom (G-1) — Genesis Morphism**,False,,0,0,True,0.16,False,False,True,0.0,0,"Ψ, Deviation, δ, →, ≠",Bk432te,"definitive, low-uncertainty"
GEN2-6458,genesis-2/axioms-of-geometry-topos-compatible::ii-genesis-layer-transition-from-zero-structure::axiom-g-2-structure-emerges-only-through-deviation::b1,**Axiom (G-2) — Structure Emerges Only Through Deviation**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, Ψ, →, δA",Bk002a,"A2, definitive, low-uncertainty"
GEN2-6459,genesis-2/axioms-of-geometry-topos-compatible::ii-genesis-layer-transition-from-zero-structure::axiom-g-3-closure-of-genesis::b1,**Axiom (G-3) — Closure of Genesis**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, Ψ, δA, Ψ₀",Bk426fa,"definitive, low-uncertainty"
GEN2-6460,genesis-2/axioms-of-geometry-topos-compatible::iii-δ-layer-intrinsic-deviation-geometry::axiom-δ-1-δ-objects::b1,**Axiom (δ-1) — δ-Objects**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, δA, →, δ-object",Bk966op,"definitive, low-uncertainty"
GEN2-6461,genesis-2/axioms-of-geometry-topos-compatible::iii-δ-layer-intrinsic-deviation-geometry::axiom-δ-2-geometric-adjacency::b1,**Axiom (δ-2) — Geometric Adjacency**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ-object, δ",Bk951eo,"definitive, low-uncertainty"
GEN2-6462,genesis-2/axioms-of-geometry-topos-compatible::iii-δ-layer-intrinsic-deviation-geometry::axiom-δ-3-scale-stack::b1,**Axiom (δ-3) — Scale-Stack**,False,,0,0,True,0.0,False,False,True,0.0,0,"σ, Σ, ∈, scale-indexed, δ-object",Bk425eo,"definitive, low-uncertainty"
GEN2-6463,genesis-2/axioms-of-geometry-topos-compatible::iii-δ-layer-intrinsic-deviation-geometry::axiom-δ-4-δ-connection-and-δ-curvature::b1,**Axiom (δ-4) — δ-Connection and δ-Curvature**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, ∇, δ-connection, δ-object, δZ",Bk316eo,"definitive, low-uncertainty"
GEN2-6464,genesis-2/axioms-of-geometry-topos-compatible::iii-δ-layer-intrinsic-deviation-geometry::axiom-δ-5-δ-field-equation::b1,**Axiom (δ-5) — δ-Field Equation**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, δR",Bk992dd,"definitive, low-uncertainty"
GEN2-6465,genesis-2/axioms-of-geometry-topos-compatible::iv-φ-layer-action-flow-mathematics::axiom-φ-1-φ-objects::b1,**Axiom (Φ-1) — Φ-Objects**,False,,0,0,True,0.0,False,False,True,0.0,0,"Φ, ΦA, →, Φ-object",Bk329op,"definitive, low-uncertainty"
GEN2-6466,genesis-2/axioms-of-geometry-topos-compatible::iv-φ-layer-action-flow-mathematics::axiom-φ-2-φ-commutator-and-φ-logic::b1,**Axiom (Φ-2) — Φ-Commutator and Φ-Logic**,False,,0,0,True,0.0,False,False,True,0.0,0,"Φ, Φ-necessary",Bk578in,"definitive, low-uncertainty"
GEN2-6467,genesis-2/axioms-of-geometry-topos-compatible::iv-φ-layer-action-flow-mathematics::axiom-φ-3-φ-connection-and-φ-curvature::b1,**Axiom (Φ-3) — Φ-Connection and Φ-Curvature**,False,,0,0,True,0.0,False,False,True,0.0,0,"Φ, ∇, Φ-object, ΦZ, ΦR",Bk016eo,"definitive, low-uncertainty"
GEN2-6468,genesis-2/axioms-of-geometry-topos-compatible::iv-φ-layer-action-flow-mathematics::axiom-φ-4-φ-field-equation::b1,**Axiom (Φ-4) — Φ-Field Equation**,False,,0,0,True,0.0,False,False,True,0.0,0,"Φ, ΦR",Bk347pp,"definitive, low-uncertainty"
GEN2-6469,genesis-2/axioms-of-geometry-topos-compatible::v-δφ-unity-layer-structural-harmony::axiom-u-1-adjointness::b1,**Axiom (U-1) — Adjointness**,False,,0,0,True,0.0,False,False,True,0.0,0,"Meta-Math, δ-Geom, δ, Φ",Bk957te,"definitive, low-uncertainty"
GEN2-6470,genesis-2/axioms-of-geometry-topos-compatible::v-δφ-unity-layer-structural-harmony::axiom-u-2-compatibility-of-actions::b1,**Axiom (U-2) — Compatibility of Actions**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, Φ, δA, ΦA",Bk914pd,"definitive, low-uncertainty"
GEN2-6471,genesis-2/axioms-of-geometry-topos-compatible::v-δφ-unity-layer-structural-harmony::axiom-u-3-curvature-and-energy-cascade::b1,**Axiom (U-3) — Curvature and Energy Cascade**,False,,0,0,True,0.0,False,False,True,0.0,0,"→, δ, Φ",Bk799rt,"definitive, low-uncertainty"
GEN2-6472,genesis-2/axioms-of-geometry-topos-compatible::vi-the-seal-of-emergence::axiom-s-1-field-equation-cascade::b1,**Axiom (S-1) — Field Equation Cascade**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, Φ, ν, μ, δR",Bk647dd,"definitive, low-uncertainty"
GEN2-6473,genesis-2/axioms-of-geometry-topos-compatible::vi-the-seal-of-emergence::axiom-s-2-meta-einstein-necessity::b1,**Axiom (S-2) — Meta-Einstein Necessity**,False,,0,0,True,0.0,True,False,False,0.6,0,"Meta-Einstein, →, δ, Φ, Einstein Equation",Bk530tm,conflicted
GEN2-6474,genesis-2/axioms-of-geometry-topos-compatible::vi-the-seal-of-emergence::axiom-s-3-topos-validity-of-the-entire-foundation::b1,**Axiom (S-3) — Topos Validity of the Entire Foundation**,False,,0,0,True,0.0,False,False,False,0.3,0,"δ, Φ, internally",Bk878ao,
GEN2-6475,genesis-2/axioms-of-geometry-topos-compatible::one-line-seal-summary::b1,**ONE-LINE SEAL SUMMARY**,False,,0,0,True,0.0,False,False,False,0.3,0,"Meta-Einstein, IGSOA, →, Layer, δ",Bk991nf,
GEN2-6476,genesis-2/meta-genesis-scale-topos-compatibility-lemma::meta-genesis-scale-topos-compatibility-lemma::formal-statement-prerequisites-definitions-and-complete-proof::b1,"***Formal statement, prerequisites, definitions, and complete proof***",False,,0,0,False,0.0,False,False,True,0.0,0,,Bk081cb,"definitive, low-uncertainty"
GEN2-6477,genesis-2/meta-genesis-scale-topos-compatibility-lemma::meta-genesis-scale-topos-compatibility-lemma::0-purpose-of-this-lemma::b1,**0\. Purpose of this Lemma**,False,,0,0,True,0.16,True,False,False,0.6,0,"Meta-Genesis, Meta-Math, Lemma, deviation-induced, Scale-Topos",Bk013tl,conflicted
GEN2-6478,genesis-2/meta-genesis-scale-topos-compatibility-lemma::1-preliminaries-definitions::11-the-category-meta-genesis-mg::b1,**1.1 The Category Meta-Genesis (MG)**,False,,0,0,True,0.0,False,False,False,0.3,0,"δ, Ψ, →, State, Ψ₀",Bk700ot,
GEN2-6479,genesis-2/meta-genesis-scale-topos-compatibility-lemma::1-preliminaries-definitions::12-the-scale-topos-σ-topos::b1,**1.2 The Scale-Topos (σ-Topos)**,False,,0,0,True,0.0,False,False,True,0.0,0,"Meta-Math, →, σ, infinite-scale sheaf topos, Scale-refinement",Bk119ts,"definitive, low-uncertainty"
GEN2-6480,genesis-2/meta-genesis-scale-topos-compatibility-lemma::2-compatibility-problem::b1,**2\. Compatibility Problem**,False,,0,0,True,0.0,False,False,False,0.3,0,"Lemma, σ, Φ, sheaf-theoretic, scale-indexed",Bk656ps,
GEN2-6481,genesis-2/meta-genesis-scale-topos-compatibility-lemma::3-definition-of-the-functor-φ-mg-σ-topos::b1,**3\. Definition of the Functor Φ: MG → σ-Topos**,False,,0,0,True,0.0,False,False,False,0.3,0,"Φ, Ψ, Ψ₀, δ, k-adjacency",Bk472do,
GEN2-6482,genesis-2/meta-genesis-scale-topos-compatibility-lemma::3-definition-of-the-functor-φ-mg-σ-topos::φ-on-morphisms::b1,**Φ on morphisms:**,False,,0,0,True,0.0,False,False,True,0.0,0,"→, Φ, restriction-compatible, Ψ, δ",Bk095bt,"definitive, low-uncertainty"
GEN2-6483,genesis-2/meta-genesis-scale-topos-compatibility-lemma::4-compatibility-lemma::lemma-meta-genesis-scale-topos-compatibility::b1,**Lemma (Meta-Genesis → Scale-Topos Compatibility).**,False,,0,0,True,0.0,False,False,False,0.3,0,"Φ, σ, δ, Adjacency, scale-refinement",Bk282te,
GEN2-6484,genesis-2/meta-genesis-scale-topos-compatibility-lemma::5-proof::b1,**5\. Proof**,False,,0,0,False,0.0,False,False,True,0.0,0,,Bk081cb,"definitive, low-uncertainty"
GEN2-6485,genesis-2/meta-genesis-scale-topos-compatibility-lemma::5-proof::51-existence-of-φ::b1,**5.1 Existence of Φ**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, δ-preserving, Ψ, σ, Ψ₀",Bk046fg,"definitive, low-uncertainty"
GEN2-6486,genesis-2/meta-genesis-scale-topos-compatibility-lemma::5-proof::52-left-exactness::b1,**5.2 Left Exactness**,False,,0,0,True,0.0,False,False,True,0.0,0,"Φ, ≤, σ",Bk093pe,"definitive, low-uncertainty"
GEN2-6487,genesis-2/meta-genesis-scale-topos-compatibility-lemma::5-proof::53-δ-naturality::b1,**5.3 δ-Naturality**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, →, σ, Φ",Bk330dt,"definitive, low-uncertainty"
GEN2-6488,genesis-2/meta-genesis-scale-topos-compatibility-lemma::5-proof::54-adjacency-preservation::b1,**5.4 Adjacency Preservation**,False,,0,0,True,0.0,False,False,True,0.0,0,"Adjacency, α, Φ, →, σ",Bk917ar,"definitive, low-uncertainty"
GEN2-6489,genesis-2/meta-genesis-scale-topos-compatibility-lemma::5-proof::55-full-faithfulness::injectivity::b1,**Injectivity**,False,,0,0,True,0.0,False,False,True,0.0,0,"Φ, ≠, →",Bk696gt,"definitive, low-uncertainty"
GEN2-6490,genesis-2/meta-genesis-scale-topos-compatibility-lemma::5-proof::55-full-faithfulness::surjectivity::b1,**Surjectivity**,False,,0,0,True,0.0,False,False,False,0.3,0,"Φ, σ",Bk361en,
GEN2-6491,genesis-2/meta-genesis-scale-topos-compatibility-lemma::5-proof::56-no-contradiction::1-mg-uses-minimal-potentiality-logic-no-excluded-middle::b1,**(1) MG uses minimal potentiality logic (no excluded middle).**,False,,0,0,True,0.0,False,False,True,0.0,0,"→, σ",Bk870ti,"definitive, low-uncertainty"
GEN2-6492,genesis-2/meta-genesis-scale-topos-compatibility-lemma::5-proof::56-no-contradiction::2-mgs-δ-operator-generates-structure-but-is-not-invertible::b1,**(2) MG’s δ-operator generates structure but is not invertible.**,False,,0,0,True,0.0,False,False,False,0.3,0,"→, σ",Bk485tr,
GEN2-6493,genesis-2/meta-genesis-scale-topos-compatibility-lemma::5-proof::56-no-contradiction::3-mg-has-no-exponentials::b1,**(3) MG has no exponentials.**,False,,0,0,True,0.0,True,False,False,0.6,0,"σ, MG-objects, Φ",Bk060th,conflicted
GEN2-6494,genesis-2/meta-genesis-scale-topos-compatibility-lemma::6-conclusion::b1,**6\. Conclusion**,False,,0,0,True,0.0,True,False,False,0.6,0,"Meta-Genesis, Meta-Math, Lemma, State, →",Bk011tm,"proof, conflicted"
GEN2-6495,genesis-2/meta-genesis-scale-topos-compatibility-lemma::7-if-you-want::b1,**7\. If you want:**,False,,0,0,True,0.16,False,False,True,0.0,0,"Meta-Genesis, Meta-Math, Corollary, full Meta-Genesis axiom appendix, proof-checker checklist",Bk442cn,"proof, definitive, low-uncertainty"
GEN2-6496,genesis-2/meta-genesis-scale-topos-compatibility-lemma::7-if-you-want::you-said::b1,**You said:**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ-geometry, δ, →",Bk271gr,"definitive, low-uncertainty"
